RegionName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
78749,205788,205295,204827,204096,203435,203790,204370,205443,205558,205602,205603,206024,206599,206525,206282,205892,206076,206567,207471,208020,208198,208000,208280,208135,208489,208141,208130,207551,207112,207093,207435,207497,207619,207269,207520,207319,207606,207547,207662,207093,206966,206732,207280,207526,207441,206784,206340,206271,206872,207571,208186,208237,208410,208778,209943,210850,212268,212935,214107,214907,215495,215393,214961,214571,214239,214770,215279,215886,215663,215414,215389,215747,216240,216520,216089,215806,215787,216800,218265,220009,221656,222412,223129,223771,224709,225094,225275,226104,227818,229560,231201,232492,234230,236033,237800,239257,239877,239857,239885,240004,240101,239189,238404,237481,237296,236628,234600,232583,231271,231126,230503,229715,229393,229323,229298,229072,228669,228405,229243,230085,230162,230292,230930,231993,232803,232836,232349,231209,230203,229320,228182,227433,227169,227214,227049,227503,227708,228100,227824,228582,228952,228804,228304,228232,229243,230467,232305,234341,236726,238787,240298,241406,242529,243546,244297,245782,247554,250157,253186,257335,261317,264652,267819,270435,273221,275755,279305,281966,284662,286372,288600,290535,293188,296127,298610,300460,301966,303638,305599,307313,308920,310721,312253,313247,313500,314081,316411,319308,321597,323087,324505,327486,330789,333552,335941,337845,339697,340908,341797,341807,342480,344606,347956,350492,351112,351919,353250,355119,356172,356909,356949,357254,357874,359445,360929,362326,363660,364884,365741,366025,366564,368131,369741,372286,373221,375481,376453,379239,381872,385307,386535,387543,387439,388400,388840,390043,391927,392909,394672,396323,399063,401158,404582,409126,414004,416793,419408,423661,430560,438268,447672,455827,464085,477588,497321,524579,551353,581406,606255,623375,628935,633687,640301,654243,666966,682073,696338,708311,716175,708631,692343,674158
75238,207050,207757,207786,208576,208826,209735,210884,212288,213776,214183,214950,215287,215308,213653,212389,212066,212291,212177,211737,212234,212433,212377,212576,213028,213657,214136,214322,215211,215897,216851,217404,217934,218999,219463,219918,219698,219027,218132,217035,216881,216693,217159,217764,218280,218807,218479,218945,218753,220202,222915,226687,229736,230644,231389,231971,232689,232828,233041,234168,234733,236222,235948,236484,236813,237866,239096,239136,239662,239992,240006,240157,239749,239285,239771,240590,242517,244494,246084,246803,246704,246744,248596,249460,250950,249935,248718,247589,248556,250117,251236,251796,252750,254122,254953,255568,256571,255366,253617,251442,251862,253487,255786,259513,262184,263368,262650,259100,257268,253544,254115,254409,258049,261513,264034,265669,264143,263374,262694,265731,267239,266107,264029,263108,265146,266247,266914,266171,264823,262571,261023,259609,260006,259275,258962,258269,257975,257553,256275,255524,254366,253921,253224,253069,251695,249389,249201,249864,251724,252453,253816,256288,258156,259833,261188,263906,266567,267119,266137,265460,268746,273332,277721,280264,281564,283923,287296,291546,294932,294757,294626,294558,296868,299918,303993,303412,303340,303142,307930,312967,317316,318485,318398,319340,323605,328358,332646,337673,339461,341310,342959,347681,352259,354197,355579,355470,357191,359351,362344,366065,366454,367222,367972,371729,375094,377836,380771,382081,383215,383832,384388,384187,383211,382938,382943,383402,385118,391968,399116,404361,404111,403517,403947,406058,410255,411628,411971,410296,410912,416007,421014,425703,424728,422483,419737,418843,420327,423347,421144,417884,413416,418379,422867,427796,425745,423662,421975,423371,427798,433157,438814,441612,445143,451420,458813,465790,470898,477012,484762,493200,506072,519151,528179,532521,534984,541858,552781,563996,578552,590485,602705,607822,608258
75072,208896,207991,207844,207376,207135,206476,205785,205466,205271,205128,205178,205398,205515,205774,205638,205635,205457,205559,205502,204935,204651,204359,204187,203665,203128,203140,203208,203595,203946,204509,205495,206909,208105,208679,208818,208871,208849,208726,208655,208677,208405,208519,208728,208617,208398,208124,208411,208179,207949,208881,211105,213919,215482,216262,216622,217491,218349,219140,218634,218995,219203,220026,220034,220060,220455,220895,221861,222399,223107,223171,223876,224042,224013,223686,223683,224425,225590,226476,227045,227552,228146,229143,229728,230102,229467,228516,228005,228551,229665,231335,232470,233575,233877,234098,234254,234660,233391,231920,230312,230474,230634,230198,229660,228438,227653,226720,226488,226082,225952,225403,225133,224314,223640,223344,224165,225125,225706,225366,225641,226166,226820,227183,227744,228873,229616,229548,228460,226657,224704,223323,222390,222391,222353,222453,221762,220800,220439,220363,220912,221414,222004,222519,222551,221869,221615,222277,223591,225458,226359,227243,227301,227660,228629,229105,229989,230923,233292,235702,238117,239461,240928,243058,245502,248260,250287,252248,254286,256635,259430,262166,264622,266901,268479,270747,272709,274743,275974,277590,279144,280846,283787,287453,291641,294512,297704,300856,303032,302923,302471,302831,304598,307116,309598,312838,315449,317774,319758,321412,323236,324711,325909,327562,329654,331941,334453,335835,336697,337716,339431,341426,342175,342755,343802,344768,345970,346800,346417,346688,348021,349802,350276,349161,348300,347422,346848,347140,347985,348998,349809,349733,348694,347339,346447,345649,344777,344659,345613,347567,349174,349591,350121,349716,350532,350425,351232,352093,353984,357193,360795,365507,369337,373322,375724,380805,389107,400516,414359,428397,445519,458448,469445,477643,490120,503618,519691,533659,545564,560497,576136,589457,590467,585052
77059,210521,210288,209773,209375,208949,209164,209164,209912,210723,211494,212202,212622,212545,212170,210892,210012,209451,209252,209023,207986,207870,208162,208770,208804,208566,208435,209046,209937,210335,210597,210696,211301,211953,212469,212925,212911,213043,213080,213442,213630,213921,213915,213710,213701,213804,214417,214745,215068,215611,217626,,224006,226789,227448,229780,230874,232226,232713,233507,234977,236456,237676,238613,239671,240186,241011,241531,242349,242967,243558,244798,245819,246713,246679,246681,246709,247369,248392,249921,251203,252484,253514,254133,254319,253822,253216,252671,252947,253719,255073,255652,256225,256361,256787,257379,258060,257207,256122,254908,255366,255414,255506,255864,256287,256255,255445,253500,251480,250288,250784,251686,252695,254224,255905,257691,258163,257952,256862,256777,257288,257141,257203,257725,258976,259662,258890,257436,255232,253666,252585,252015,251457,250562,249627,248372,247634,246941,246696,246919,247413,247620,247626,246085,245252,244853,245611,246488,246391,246388,246323,246925,248061,248353,248544,248878,249707,251462,253732,257494,260542,262788,263729,264952,265619,266258,267259,268972,270925,273147,275135,276151,276916,277865,279875,281216,282865,284192,286026,288051,290429,292061,293156,294758,296429,298006,298756,299103,299077,299722,301089,302435,303021,304834,306514,307371,306859,306997,307905,308929,309652,310268,310475,311498,312727,313495,313786,314035,314845,315624,316140,315790,316129,316885,318460,319073,319561,320297,321197,321978,323351,324476,326200,327647,329297,330433,331084,332030,332768,334076,334951,335195,334712,334732,334932,335292,335017,334656,335270,335670,336056,334952,334967,335961,337752,338943,339618,340193,341150,344153,347367,350837,353554,356017,359674,361481,364486,368180,375872,384233,392737,398661,403432,406396,409951,413455,417642,423992,431330,438377,442813,444840,445117
75001,212878,213168,212996,212798,212815,212752,212979,213233,214140,214326,214722,215211,215703,214623,214613,215050,216189,215640,215362,215668,215305,215074,213959,213887,213111,213135,213225,214043,214584,214465,214268,214564,215805,216431,216788,216967,217195,217281,216859,216781,216454,216443,215974,216299,216633,217465,217646,217555,219000,222115,226526,229314,230637,231261,232602,233472,233644,233627,234654,234879,235850,235198,236207,237146,239400,241564,242716,243841,245465,246679,247715,248715,249369,251357,252945,255838,258428,260614,261139,260612,259746,260851,261030,261248,260008,259078,257864,258026,258742,259665,260507,262078,264135,264977,265254,266166,264851,262116,258777,257913,258400,258647,259902,259825,258939,256628,252833,250423,248389,250065,251293,253241,254180,254989,255048,255163,255681,256421,258204,258565,258172,257079,256474,256490,256440,256842,256211,254756,252134,250643,248796,248736,249061,249489,249206,248026,247057,246210,246154,246268,247112,247440,247637,246561,245694,246572,248205,249311,249419,249638,251463,253333,255164,256389,258078,259416,260668,261327,262272,263891,265292,266771,267763,268655,270209,272526,275077,276955,278540,280630,282211,282991,283640,285175,286342,286645,287370,288191,290677,292396,294715,296586,299373,302189,304268,305658,306854,306285,306561,307651,311166,314384,315815,316718,317319,319462,321944,325132,327894,329253,329851,331121,334103,337125,339564,341698,343329,345673,348258,350013,350375,348716,348103,348051,349666,352154,355598,358912,360276,360143,359244,358441,358387,360117,361844,362956,362584,362654,363302,363718,363991,363159,362070,361193,360834,361839,362722,361416,359957,358198,359913,360714,362272,362424,363158,364246,365722,368694,371627,376151,379035,382579,384869,388152,391050,395402,399047,404747,409458,418621,426292,433089,436216,439184,445071,454780,465302,479696,491165,502472,506141,508132
76008,212920,211859,211420,210042,210077,209984,211373,211692,213274,214675,217469,218477,218932,217981,216501,215274,215060,215691,215417,215383,214445,212551,208887,207040,205651,205564,205315,206553,208208,210981,214364,217855,219819,221903,222788,224173,224403,223728,221629,219010,217393,216767,216258,217257,218150,220197,220642,221458,221663,223280,227777,233413,238708,240587,240995,240932,241650,244645,246721,249718,251514,254132,255700,256645,256862,255426,254573,254590,255448,253893,253050,252150,252686,252562,253007,254044,255611,257612,259577,260405,260806,261148,262138,263587,263823,262069,259974,259064,259070,259153,260035,261406,262795,263020,263037,262912,261578,260511,259661,259893,260501,260501,260910,258166,255467,252667,253315,254088,255154,255797,256626,257214,257440,257239,256482,255808,254779,254354,254241,254433,254706,254781,255313,255134,255505,255986,256867,256822,256401,255895,255635,255478,255464,255136,255048,254055,253297,252924,253248,253962,254569,255053,255043,254601,253750,253745,253085,253218,253205,254329,255239,256704,258197,260066,261400,262186,262994,263646,264611,264657,265252,266544,269049,270372,271599,272634,274802,277091,279439,281749,283694,285100,285785,286110,286172,286977,287732,289369,290517,291769,292129,292711,294071,296510,298995,301113,302966,305443,308283,311139,313577,315735,317853,320392,322660,324749,326238,328149,329432,331544,333339,335744,337501,339388,340386,340546,339943,340529,341758,342788,343646,345233,348096,351277,353784,355322,356562,358507,359922,361937,362259,363657,364875,366803,368426,369963,371878,374126,376807,378807,380498,381532,383318,384371,384633,384684,385382,385374,385115,384575,384846,385330,385928,387107,388116,388855,389218,389857,391512,394262,397555,400524,403163,407215,412477,419561,426299,435190,445835,456885,467170,475372,486097,496049,506220,516765,527461,542301,556371,569801,576592,577905
75036,216333,216893,217264,217390,217248,215771,214437,213185,213263,214055,214930,215291,215033,214464,214105,213850,213721,213639,213771,213792,214280,214714,214949,214846,214997,215812,216756,217612,218043,219224,220417,221763,222397,223422,224571,225577,226155,226469,227019,227702,228721,229850,230151,229394,228628,227644,227143,226205,226365,226720,228032,228792,230269,230970,232033,232653,233695,235331,236888,238090,238836,239719,240367,240915,241312,241839,242609,243572,244445,245136,246022,247057,247681,247865,248070,248446,248920,249134,249469,250256,251313,252408,253148,254801,255532,255638,255433,255384,255668,255658,256396,257521,258444,259033,259425,259660,259708,259418,258643,258049,257239,256330,255039,253794,252363,251057,249726,248851,249763,250641,252054,252068,252208,251446,250725,249885,249309,248678,251084,253455,254390,253027,252380,253290,254053,254040,253271,251391,249772,248217,246431,244738,243480,243586,243717,244103,244558,245002,245591,245312,244647,243345,242652,242551,243380,244958,246821,248701,250078,250883,251101,252002,252874,254166,255411,257101,259091,260590,262694,264916,267409,269804,272297,273926,275218,276512,278369,280015,281863,284533,287497,290008,291706,293687,295755,297927,299640,301234,303341,305944,309213,312234,315481,318156,320883,323249,326133,328918,331659,334282,336404,338944,341120,343834,345742,347726,349497,351564,353107,353573,353776,355030,356785,358786,359731,361377,363330,365241,365856,366062,366143,367748,369894,372179,373350,373937,374526,375099,375160,375154,375715,376187,375939,375555,375915,377027,378043,378721,379346,378868,377817,376840,376741,376671,376174,376027,376569,376864,376932,376180,375713,375856,377100,378619,380371,381786,383594,385578,388313,391619,394791,398540,401993,407992,414314,423082,432148,443382,457208,470455,482721,492188,502971,515779,531061,546392,559844,574673,588940,601450,605232,604987
77476,219063,220646,218306,216508,212277,212297,214488,217336,220252,220856,222698,222569,222761,221473,219999,218747,218614,218635,218457,217886,220359,219784,220018,216536,216295,217013,219951,224963,227698,229198,229396,228898,228682,226882,225632,224731,224996,226891,225512,222826,220455,222324,224469,226058,226693,227569,228230,228216,227674,228102,228941,227399,225939,225393,224626,223509,222407,224971,228103,230858,233018,234596,235799,238896,241074,244483,252845,253643,253946,248979,250588,250145,247875,246513,247233,246908,246241,244550,244166,245918,247597,247929,247026,246649,247386,248959,250360,254711,256627,262038,264125,269703,271709,273258,272949,275026,277317,277897,276706,275072,274203,272626,275736,276493,279099,276472,276012,274486,277169,281614,286207,291416,291240,289041,282373,283977,280903,279594,273668,270911,274999,280816,283966,279397,273811,273321,272140,272165,268946,267527,266081,267470,267529,267880,270042,273895,275468,275954,275230,270381,266381,261420,259670,256887,262868,267594,272633,270687,270431,269496,267444,268200,265657,265628,263663,263422,265334,267190,273253,276092,282534,283970,282531,280876,285393,290671,295541,296971,298863,298223,297143,294639,292554,292547,295696,297378,299459,301237,305744,309097,307230,302737,296577,297329,299889,304709,303419,299626,296041,298753,304229,303957,298083,288987,288563,295600,303740,306152,304505,302235,295964,288202,278934,276628,272130,270821,268599,267230,266435,265120,268906,272226,273766,271399,268324,268515,268952,269434,267680,268342,270214,272242,273423,274943,278571,281474,282673,282606,282925,284949,285998,285424,284267,285821,289841,293395,295663,298005,298630,296673,292528,291359,289353,288869,287677,289271,291156,292229,293564,295450,299855,304143,307887,311131,315749,323063,328984,335051,341789,349936,358755,365898,371557,374531,378538,388844,400544,410628,416218,417235,416401,413839
77381,220146,220470,220779,221060,221137,221187,221189,221386,221336,221444,221888,221049,220008,218470,218366,218567,218384,217889,217427,217185,216992,216475,216251,216659,217159,217282,217027,216843,217060,217497,218209,219066,219621,220135,220524,220957,221444,222070,222459,222388,221566,220861,220487,220617,220997,221204,221109,220984,221342,221997,222822,223763,225157,226546,227940,228813,229822,230703,231755,232448,232999,233067,233469,234033,234717,235564,235741,236434,236298,236160,235659,235798,236159,236716,236975,237334,237310,237325,237749,239070,240625,242336,243930,245450,246282,246753,246986,247694,248740,250205,250923,251236,251437,252035,252617,253067,253215,254285,255103,256459,257030,257100,256472,254700,253846,253589,253149,252664,252134,252593,253242,253723,254161,254692,255438,256610,256749,256695,256842,257332,257803,257880,258447,259248,260494,261150,261433,260987,259973,258728,257701,256998,256312,255154,254289,253866,253824,253425,252872,253188,254008,254158,252918,253011,254496,256910,258658,260695,262663,264416,265879,267396,268686,269614,270886,272222,274098,276216,278949,281419,284002,286846,290647,293251,295511,297895,300902,305053,308960,313352,316655,319396,321908,323235,325340,327965,331584,334570,337348,339755,341080,342401,344146,346779,348238,349907,350854,350532,350006,349945,351436,352219,351338,349710,347687,346499,345580,344495,343110,340954,339751,339163,339198,339098,338794,338803,338692,337587,336902,335893,335854,334486,333633,333969,336084,337284,336515,335356,334847,335993,337007,338524,339060,340659,342282,344070,343405,342149,341540,343396,345507,347462,348978,350554,351389,351492,350937,350676,349266,349235,349440,352488,354438,357104,357396,357851,357721,359333,362630,366223,370073,372621,377018,380522,385466,389305,396602,405305,415805,425690,434660,442975,449114,455169,460925,468536,476342,487288,498069,508176,514226,516142
75219,220951,221134,221607,222059,222624,223479,224786,226323,227683,228766,230126,231653,232913,231842,231107,230017,230240,229389,229409,230820,231911,232587,232258,232003,231807,231716,231699,231741,232157,232652,233776,234085,235380,235592,236225,236662,237562,238390,238880,239396,239617,239783,239471,239291,238783,238883,239703,240369,242832,246711,252091,255430,256934,257054,257756,258341,259226,259959,260974,261494,263500,263765,265057,265667,267738,270079,271095,272371,273193,273125,273609,273604,274426,275733,276349,277636,278242,279110,278862,278485,278524,280764,282313,284271,283565,282382,281130,282361,284721,287031,288660,290106,291593,292649,293523,294710,293232,290617,287758,287791,288193,288577,290008,291038,290564,288191,281801,277412,,270551,270012,272077,273733,274386,275777,274508,274314,272935,273917,273365,272033,271038,269929,269672,268815,268894,268296,266848,264068,262035,260113,259986,259252,258786,257374,256035,255552,255143,255106,254091,253810,253342,253245,252273,251079,251220,252186,253308,253438,253138,253961,254821,256008,257346,259520,261676,263105,264132,265364,267743,270268,272620,274908,276652,279321,281725,284385,286168,287532,289465,291287,293122,294661,296779,295215,293689,292717,295674,299288,302646,306039,309448,314101,319502,324894,329032,333261,333436,334150,334774,338783,342656,344987,346988,348496,351194,354324,357030,359564,359043,359127,359745,363323,366135,369147,371824,374384,376844,380254,384117,386912,384689,382534,380205,382295,384963,389588,394278,397459,398138,397555,396670,396945,399913,402654,404405,404597,405680,409508,412845,415476,414747,412820,411610,411277,413968,416643,415360,412108,406834,407285,406837,408069,407206,407373,408023,408883,412382,415794,420274,421549,423003,424334,426939,428843,431304,433425,438645,444304,455511,465842,474143,477880,481286,487092,495728,503611,514655,522548,531430,535176,538750
76262,221351,221226,221550,221752,222369,222269,221990,222075,222884,224247,225155,225331,225139,224539,224297,223455,223074,222858,223317,223248,223265,223136,223349,223252,223522,224264,224883,225558,225432,225995,226616,228032,229169,229939,230254,230320,230230,229584,229175,229155,229734,230231,230683,230986,231447,231512,231827,231839,232548,233704,235946,238082,239838,240902,241963,243032,243845,244259,244512,244727,245851,246395,246802,246095,246088,246603,247667,248869,250042,250915,251659,252091,252870,253676,254529,255228,255911,256349,257488,258575,259832,260427,260807,261600,261960,262394,262015,261718,261334,261978,262640,263640,264972,266794,268107,268591,267464,266663,265799,266294,266269,266335,266222,266044,265286,264425,264221,263913,263936,263735,264389,264669,265125,264934,264964,263507,261828,260098,261767,263957,265207,264571,264096,264834,265378,265362,264185,262174,260274,258983,257595,256271,255558,255302,255708,255362,255666,255437,256134,255613,255236,254263,254488,255008,255828,256988,257680,258821,260067,260996,261603,262290,263148,264114,265071,266356,268096,269675,272251,274351,276567,278170,280363,281958,283794,285603,287987,290029,292097,294402,296597,298474,300207,302270,304074,306397,307397,308520,309565,312249,315961,319229,322681,324962,327358,329450,331609,333030,334262,335942,337781,340258,342637,345588,347736,350154,352363,354547,356016,356281,356715,357928,359918,362238,364263,367025,369387,371320,372206,372916,373272,375065,377409,380149,381654,382557,383503,384816,385993,387427,388891,390417,390628,390846,391712,393248,394740,395980,397450,397664,397071,396607,397072,397657,397597,397763,398299,399120,399734,399703,399630,400450,402263,404420,405819,407333,409280,412380,416077,420303,424129,428163,431299,436536,442382,451288,460801,472154,485328,498356,509933,518980,528427,539467,552767,567136,580680,596036,609857,620756,622032,619178
78736,222038,221626,222813,223508,223490,224858,228155,232736,233612,230699,227068,224743,225216,225700,225618,224666,224845,225773,227849,228548,229098,227999,228599,229327,231603,232262,232424,231165,229557,228522,229005,229393,229975,228471,228017,226323,226228,225989,226647,226846,227921,228604,230790,231658,232445,230190,228785,227455,228223,228412,229309,229875,230968,231689,232850,233453,233651,232961,233346,234017,235146,235574,235769,235532,236065,237655,240618,243281,246468,248048,248705,248493,249371,250442,250342,250268,250435,251870,253089,254410,255871,256532,258089,258977,260421,260980,261884,262986,265207,267318,268988,269919,270593,271752,272093,272943,272776,272622,272319,272763,272286,271437,270754,271007,269604,267846,264299,262296,260889,260814,260422,259372,258922,257986,256912,254665,253223,252265,253466,254676,254991,255175,255071,255731,256292,256681,256761,256086,255403,254574,253761,252810,251903,251467,251284,251498,250880,250692,250182,251008,251415,251525,250893,250755,251897,253763,256012,258873,261576,263831,264733,265419,265981,266236,266446,268082,269910,272400,274702,278260,281480,284085,286458,286971,288051,289288,294028,297183,300267,301749,304359,307238,310737,313766,315801,317113,319623,322832,325817,327967,329530,331085,331858,331826,331578,332091,334745,338019,341429,344218,347337,350798,353558,355845,357080,359456,361214,363740,365166,365452,366095,368456,373076,376615,377204,376999,377235,379763,381263,382667,381538,381074,381077,382471,383859,384945,386492,388029,389757,390664,392203,394747,397050,400177,401789,404698,405659,407361,410036,413779,415955,416918,416990,417522,417980,419187,420977,421634,422038,421601,422776,424209,428470,432525,437076,439488,443481,449258,456969,465001,474617,483684,492313,506574,526546,554631,582913,615282,640346,658600,665079,672719,680513,695169,708670,723750,738799,751497,760649,754449,739426,723904
77096,222049,223349,223267,224937,224419,224669,224688,224523,224201,222626,224559,225912,225855,224047,223353,223483,222537,219912,218880,217456,218197,218290,220273,221100,221726,222090,222654,222917,221284,219544,218328,218005,218690,219275,221236,221732,222481,223103,224379,225598,225182,225231,225675,226097,225631,224413,224896,225411,226508,228526,232657,235375,236917,235791,236689,236778,238116,238652,240471,241711,243075,244460,245988,247352,247594,248079,248091,247263,246931,246982,248666,249680,250769,250838,251139,251452,252472,252389,252044,251730,252375,252979,253440,253721,254066,254123,253757,254272,255614,257782,258824,260035,261358,262949,263389,263326,262079,261402,261906,263072,263954,264198,265021,265978,266289,266933,267111,266866,266362,266183,267404,269200,272245,274974,277981,277231,275439,272634,273289,274307,274944,275811,277939,280535,282168,281564,279834,275363,271977,269320,269049,268933,268126,267261,265660,265477,265071,265216,265247,264479,263826,263207,262602,262594,262884,263840,265098,265850,267858,269666,271238,271301,270319,269366,270592,272869,278454,284773,293452,300855,307499,312330,317242,321081,324687,327727,331816,336416,341915,347034,349292,350706,352579,356705,360833,366182,370429,374774,377725,381752,386313,390045,394935,398198,401102,402163,401521,401734,398610,396919,393774,393620,393879,394550,393497,391252,388296,386715,384744,381282,378551,376464,377283,377873,378277,378146,377548,377520,376542,375704,374121,372562,370556,366872,362458,356907,352298,349384,347744,346444,344053,341881,341127,341704,342866,343420,344092,344960,346386,347092,348059,349468,351271,352955,353009,353611,354727,357156,357452,356221,352892,351314,349560,349447,348804,348136,347834,348296,351662,354823,359769,363047,367533,370322,371604,372056,374526,380705,388462,396148,401577,405642,407718,410418,412452,413746,417475,422257,428344,431341,432902,434018
77042,222876,222285,221653,221200,220302,220793,220892,222319,221923,221824,221953,223160,224802,226248,226832,226742,225804,225359,224850,225043,224976,224142,223430,223101,224470,225504,226893,228047,228238,229134,229695,231326,231214,230680,230219,231134,233227,235115,236251,236226,234767,233680,232942,233852,234034,233684,233360,233346,234567,237154,240712,243175,244258,244325,244725,245169,244625,243828,243178,244588,246745,248175,248917,249234,249032,249116,249249,250582,251884,252067,252618,252832,254833,254897,255475,255028,256294,256730,257779,258230,258980,259486,259588,260572,260784,261137,260409,260881,261883,262817,262687,262162,262212,261862,261612,261060,260023,259039,258417,258448,258453,258667,260026,260614,260648,260662,260149,259010,257573,257224,257556,258906,260672,262839,264068,262349,260159,257987,258889,259587,259249,259369,260003,261136,261929,261680,260803,257912,255578,253853,253781,253713,253295,252663,251911,251784,251868,251739,252062,251306,250816,249864,248702,248663,249245,250938,252652,253323,254782,255586,257688,259416,261390,261899,263276,264501,267736,271407,276757,282370,286774,290711,294070,298074,301509,305106,309068,313096,317940,322406,325581,328190,330145,332989,336058,341048,345894,349579,352210,354845,358412,360610,363417,365134,367644,370390,372090,373701,370818,368155,364439,364817,367422,370375,371450,369984,368557,368075,367843,367760,367540,367888,369116,370658,371223,371246,371428,373134,374917,376258,376640,376121,376664,376856,376925,375718,374298,372977,372717,374072,375012,375161,374515,373830,373264,372811,373535,374295,375611,377013,377873,378157,378627,379510,379167,378946,379351,381479,382688,382300,381294,380835,381341,382313,382926,383397,384429,386080,390320,393836,397660,399820,402427,404291,404135,404391,407413,414678,423005,430822,436236,440830,443816,447154,449994,452431,457241,463129,469962,474392,475651,476664
