RegionName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022
76577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145859,146612,145683,146854,147665,149738,149530,149033,149118,149174,149885,150111,151562,152584,152267,151838,150941,150848,149684,148928,148834,148547,148190,147406,147832,148008,147320,146542,146007,146421,146009,145418,145249,145130,145469,145214,145641,145699,145196,144450,143955,143857,143215,142292,142200,141993,142230,142025,142699,143318,143347,143507,143585,144335,144206,144045,144211,144555,145137,145280,145905,146470,146297,145915,146049,147364,148727,149354,150078,150567,151128,151628,152667,154175,154725,155195,155749,157096,157947,158385,159094,159794,160983,161801,162769,163674,165198,167027,168567,169091,169587,170017,171016,172192,173300,174365,175533,176904,178380,179668,180702,181626,182436,183473,183965,184517,184492,185267,186045,186511,186677,186889,187914,188736,189759,191050,192334,193973,195275,196763,197243,197717,198605,200101,202005,204392,206709,208423,209480,210264,211516,212500,213814,214974,216586,217785,219315,219765,220866,221071,222051,222916,224164,225102,225905,227321,228344,228532,227270,226863,226334,226904,227094,227777,227971,228623,229067,230725,233170,236346,239180,243727,248774,254433,258650,262922,267190,270944,274721,278226,280999,283589,288798,294058,300824,304798,308408,310955,315952,321538,327008
78832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79185,79826,79965,80573,80806,81347,81749,82440,82814,84225,84982,86154,86219,86796,87344,88585,90178,91997,92767,93410,94783,96411,97979,98518,100221,101525,104107,105833,108332
75416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85547,85325,85344,85034,84839,84466,84271,84282,84044,84096,83630,83554,82969,82689,82709,82846,82737,82509,82302,82662,82679,82747,82635,82537,82214,81886,81636,81586,81544,81593,81520,81563,81454,81686,81972,82325,82483,82503,82434,82611,82559,82902,82986,83584,83988,84781,85072,85277,85267,85711,86100,86405,86341,86429,86625,87058,87476,88287,89139,90166,91102,92009,92633,93301,93651,94267,94667,94992,95466,96095,96481,96553,96644,97182,97970,98510,98843,99089,99439,100179,100802,101232,101122,101034,101064,101647,102278,102848,103299,103622,103849,103631,103605,104084,105017,106222,107181,108119,108683,109202,109846,110146,110615,110920,111656,111985,112511,112743,113401,113948,114558,114851,115091,115599,116202,116936,117470,117839,118248,118704,119362,119649,119902,120108,120633,121242,121973,122528,122906,122736,122853,122740,122982,122818,123052,123720,124455,124693,124909,125510,127007,128310,131053,133528,136148,137071,140853,144541,148576,150013,151564,152941,155749,161280,167040,171935,173729,175357,176009,178700,181693,185232
75833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129325,129132,129039,129888,130300,132284,133388,135508,136130,136216,136130,135886,136633,136465,136386,135761,135365,134986,134761,134548,135406,135659,136317,135839,136036,136582,137392,137680,137415,136132,135344,134803,135085,135263,135441,135872,136483,137558,137685,137779,137135,137260,137907,138825,139969,139943,140150,140167,141023,141634,142694,143608,144708,145443,146312,147512,148875,149993,150976,151971,153566,155088,156516,157307,157923,155365,153155,150747,151459,152333,153993,155423,157296,158462,160169,159103,158460,159236,162119,164660,165258,165520,165493,165961,166634,167900,169485,171023,172625,171425,170227,168538,169616,170486,171533,171809,172011,172980,174201,176027,177515,179181,180289,180945,181627,182546,183478,184594,185184,184626,183988,183546,184570,184944,185770,186822,187211,188371,188532,190377,190665,191381,193380,195414,197700,198529,198631,198601,197649,198161,198939,200043,200090,199911,199741,201779,203780,208318,212455,216642,219184,220844,222375,224366,227140,231497,235631,240151,245819,251016,252021,253807,255653,260750,264455,267525,270249
78941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163358,162960,163261,164397,164789,163855,161523,161406,161193,161033,158121,156224,155110,155439,155058,156386,156357,157176,156246,157535,158417,160652,163259,166359,167705,167629,166621,166634,166203,166106,165773,166302,167490,168390,168564,167767,168014,168700,168676,167851,166683,165926,165122,164577,164356,164752,165100,164858,164109,163595,164087,164434,164471,164598,164537,164731,164061,164597,164736,165273,165225,165377,165557,165299,165090,165132,164316,163391,162166,162387,162731,163548,164408,165129,165190,164737,164316,164336,164694,164962,165174,165526,166480,167541,168649,169852,170193,169960,169166,169370,169581,169687,169468,169685,170774,171731,172603,173060,174330,175660,177465,179137,181071,182884,184032,185536,186773,188584,189887,191698,194164,196430,198394,199601,200031,199678,199761,200498,202085,202980,204158,205274,207709,209868,212149,213734,216185,217790,218581,218890,220162,222100,223645,225180,226249,227588,228740,230600,232734,234244,235647,236562,237975,238859,239959,241271,243035,244711,246806,248346,250147,251219,252689,254372,256672,258544,259287,258742,257165,256541,256451,257578,258145,258275,258521,259002,259978,260615,261455,262528,264222,264969,265382,264845,265181,264624,264779,264558,264954,265648,266421,266400,266885,269398,273029,275841,280046,285028,291360,294835,296486,298358,301040,305550,309152,311030,312528,318559,325105,333040,336836,341340,345327,353259,361720,369373
76534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143238,142307,141511,138171,134145,131479,131277,132443,132081,132167,132445,133190,134222,135256,136526,136538,136582,137247,138383,142932,148187,150131,148332,147814,150877,153032,152926,149830,146943,144581,144493,142604,139767,137633,138033,138428,136913,136863,137034,138788,139603,141287,143282,145020,146279,145731,144208,140791,138979,136506,135319,133623,135457,137963,140359,140306,140146,140523,141927,144239,145428,147383,147440,149961,150895,151625,150340,147273,144947,143066,143151,141626,140392,138952,139586,141472,142827,143567,142360,142234,142815,143140,142541,141924,143260,146208,148225,149528,150727,152116,153287,153222,152834,152919,153257,155502,155944,157973,159170,162279,164777,165961,166570,167073,169278,173467,177558,178576,179182,179741,182471,184963,187647,189644,189888,189337,188687,188024,187362,185662,184329,184278,186173,189261,190224,189493,189414,191156,194097,195790,196534,198639,201684,204064,207005,208586,211068,212095,212858,213936,214638,218038,221897,226837,231278,237120,241670,245069,245446,249367,254856,262981,269426,274531,280498,289261,297185,304841,308789,312420,315549,320829,328755,339227,349054,356851,361453
75571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77760,77505,77250,76919,76923,76815,76506,75848,75591,75640,75925,75762,75553,75136,75017,74888,74863,74861,74755,74474,73970,73565,73397,73218,73032,72743,72629,72585,72656,72758,72732,72604,72750,73115,73630,73818,73927,73744,73747,73672,73852,74114,74405,74606,74845,75213,75777,76294,76633,76967,77165,77379,77592,78106,78783,79416,79683,80055,80405,80721,80901,81024,81267,81766,82314,83015,83396,83846,84354,84990,85527,85967,86261,86763,87284,87553,87430,87506,87304,87351,87613,88500,89370,89783,90229,90615,90906,90916,90992,91192,91780,92547,92915,93238,93312,94191,94956,95985,96392,96800,97160,97363,97401,97412,98018,98858,99771,100341,101030,101546,101090,100327,99637,99852,99990,100163,100525,100847,101224,101604,101990,102303,102862,103410,103882,103850,104497,104776,105108,104210,103655,103207,103327,103638,104095,104337,104527,105383,107245,109202,111560,113279,114117,113725,114227,115353,117170,118444,120107,121607,123356,126556,129457,132330,133796,135496,136337,138000,139467,141970
78010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210568,211788,212217,212871,213186,213349,214537,213818,213496,212817,213919,215245,215506,216106,216399,218051,219224,219991,220890,220480,221017,221154,221347,221913,221397,222095,221554,221406,222013,222223,222914,222777,223505,,212995,207168,206767,207478,207799,208092,208005,207850,207621,206882,206349,205992,205621,203339,200811,197972,197053,196499,196384,196846,197122,197766,197452,195957,193649,192230,191799,191968,191711,191283,191299,190637,190517,190163,190618,191367,191845,192481,192806,193966,194800,195238,195386,195747,196321,196524,197010,197999,198164,198079,197987,199030,200230,201210,202497,203613,204216,204606,205893,208062,210449,212222,213811,216032,218251,220434,221665,222957,224306,225728,226851,226467,225764,225115,226107,227125,228414,229513,230590,231540,232234,233366,234421,235275,236088,236823,238069,239215,240366,241277,242013,242912,243530,244830,245975,247080,247855,249104,250815,252792,254276,255884,257329,259015,259950,260877,261435,261418,261223,261752,263849,266527,268614,270014,270662,271625,273225,274674,275647,277231,279193,281427,282415,282685,283566,284559,286320,287746,289162,290429,291454,293000,295146,296390,296869,296322,295701,295194,295085,293409,291889,290287,290562,293514,296805,301109,303380,306869,306031,308412,310706,321944,328869,328107,320384,315323,318455,325581,325564,323018,320448,325104,332821,340452,347719,352916,358890
79329,82433,81771,82221,82519,82644,82331,82022,82520,82618,83095,83551,84466,85184,85924,86627,87424,88076,88699,89046,89389,89615,89943,89932,90257,90865,91652,91847,90811,89594,88373,87481,86821,86297,86275,86029,85935,86375,87133,87587,87290,89069,90913,92913,92850,92809,92841,92778,92977,93182,93677,94132,94609,94754,94932,94971,95378,95373,95647,95617,95980,96428,97147,97879,98401,98891,99344,99764,99991,100162,100440,100964,101604,102239,102888,103688,104441,105222,105894,106652,107711,108839,110157,111157,111945,112966,114094,115171,116010,117189,118212,118283,117546,117163,117328,117809,118262,118639,119732,119885,120174,119285,119554,119406,119824,120178,120871,121596,121974,122683,122880,123931,124639,125150,125063,125670,125971,125926,124758,125059,125388,123948,121760,121853,125453,128618,129688,129781,130300,130558,130410,130031,129631,128982,128404,127619,127933,127216,128632,129587,131379,131905,131584,131639,130407,129674,128867,128472,127595,126330,124917,123154,122315,122653,124229,124886,126050,127350,128563,129320,128269,128671,128992,131815,133664,134131,134224,134720,135989,135617,135015,134226,135717,137388,138301,137713,136327,137445,139267,142290,144760,145235,144925,143598,143048,141161,139566,138272,137099,135157,132892,132220,131904,133087,133403,133212,132783,134162,136641,139375,141814,143907,146059,148280,150673,152146,152672,152835,154581,156104,155963,154528,154171,154819,156033,155462,156257,156644,158562,161198,162643,163645,164367,165276,166176,165840,166548,166683,166314,166460,167325,167637,166816,165320,164823,165077,165444,166471,161489,157419,153286,154584,155066,156141,157671,161458,164615,167179,167742,168072,169299,170337,171033,171640,172464,173816,174220,174469,175259,176677,179119,180839,183196,186509,189747,192891,192754,195417,198218,203218,207125,210959,214009
78650,158733,159045,160161,161731,163138,164084,164174,164847,165846,166984,167972,167696,168319,168614,169439,169061,168839,169083,170229,171375,172141,173297,174523,175142,175011,174546,174672,174581,174891,175646,176696,177217,177656,178301,178239,178723,179206,181068,182357,183481,183518,183208,181902,181869,181070,182070,181574,182381,182902,184040,184239,184429,184796,184857,184888,184540,184758,184718,184710,184021,185882,186737,188482,187546,188736,190863,192884,194406,195182,196388,196806,196824,196939,198112,199031,199840,200544,201768,202905,,195104,193674,196793,198763,199891,199248,196409,191827,189761,189116,189516,192907,197252,200382,200495,199490,199165,199120,199370,200365,200890,201272,201408,201844,201074,198896,196899,195867,195633,195340,195455,195826,195706,195432,195148,194885,193515,192207,191403,191527,191035,190821,190740,191820,192357,192718,192804,192729,192034,190459,189606,188923,188142,187161,186886,187455,187818,187908,188396,188752,188716,188315,188355,188963,188965,188980,189400,190517,191073,191349,191545,192289,192554,192748,192983,193921,194542,195297,196238,197889,199152,200051,200729,201459,201947,203008,204435,206367,207641,209190,210649,212266,213423,214634,216156,217798,218998,219829,220659,221992,223189,224657,226009,227821,229217,230945,232906,234968,236448,238079,239481,241454,242676,244123,245308,246785,248222,249703,251136,253295,255441,257768,259679,261551,265249,269570,,278495,281840,283601,282396,283524,285727,287823,286989,286307,288971,291913,294193,296619,299205,301939,303903,311042,318189,326167,328805,330291,329913,327861,326586,325718,325402,325957,327545,329784,330308,328349,326494,326396,327827,328111,328449,329623,331285,332722,333514,334234,335449,338823,343900,348231,349910,350557,353215,361574,375672,390066,407287,417998,413976,397837,384697,388936,402130,416410,425700,433612,436818,440064,441884,445996
76569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124023,123946,123153,120410,117642,116308,117055,118428,118727,118179,117435,116619,117705,118435,118558,117850,117269,117537,117590,118372,120361,120935,119884,118681,118127,119035,120787,121447,120214,117120,114203,112074,110452,110977,111692,112141,110496,109519,108778,109794,111345,114410,117204,119114,119632,119272,117490,113603,111289,108571,107803,106489,107657,108658,109982,110463,111377,112187,113583,116437,116228,116010,113723,115029,115378,115841,114489,112257,110068,108811,108666,107421,106518,105696,106028,107141,108773,109446,108669,107200,106849,107403,107205,106707,106091,107254,107523,108225,110948,115547,119599,120946,122108,124217,125570,126643,124038,124311,124928,127322,128921,128468,129597,129036,130493,131472,133066,130924,128125,127343,129609,131992,131910,131959,132181,132345,131025,130000,131741,134432,138424,139096,140545,139119,138167,135968,136595,137243,138152,138352,140377,144604,149741,154287,159146,160931,161182,159262,157846,157677,157640,161924,166153,169995,171381,173358,175194,177238,177822,181433,185550,191479,195668,198702,202189,207139,212387,216878,219970,226619,233193,239869,244324,250450,257417,265273,269565
75433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129218,129455,130165,130290,130980,130099,129263,128142,128735,129580,130619,131785,132801,133296,133697,133767,134042,134522,135580,138989,140452,141243,140113,140579,141102,140991,140720,140689,140552,140560,140240,140085,140042,140951,142112,144771,147359,150339,152262,151862,151424,151341,153404,155222,156466,157335,161130,164757,169336,171416,173612,175384,178851,182238,185576
75954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82781,82895,82500,81957,81375,81231,81452,81617,81562,81379,81288,81349,81374,81116,80855,80726,80321,80065,79439,79409,79131,79133,78956,78883,78785,78709,78644,78507,78773,79130,79543,79679,80070,80506,80850,81018,81211,81334,81202,81243,81660,82481,83169,83656,83858,84159,84507,84878,85280,85454,85719,85717,85960,85976,86309,86664,87222,88109,88774,89429,89466,89552,89788,90103,90636,91196,91754,92293,92911,93676,94385,94972,95549,96066,96488,96656,96467,96495,96724,97374,97916,98539,99154,99510,99837,100166,100620,100930,101219,101796,102653,103921,103957,104027,103441,104294,104415,104752,104789,105069,105246,105540,105905,106512,106656,107096,107725,108375,108846,108873,108990,108837,108326,107896,107561,107830,107946,108226,108481,108814,109166,109407,109684,110068,110750,111539,111755,112065,112120,112148,111937,112004,112571,112969,113549,113768,114011,113803,114241,114554,,118818,120896,121608,122639,123969,124711,125723,126730,127605,127866,129390,131376,134271,137116,139350,140974,142520,144361,145677
76570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60349,60062,60039,60098,59986,59956,59771,60047,60299,60299,60456,60571,60796,60856,61045,61464,61406,61267,61162,61394,61763,61853,61922,61539,61032,60664,60575,60681,60334,59840,59382,59109,59141,59127,59502,59387,59240,58983,59174,59571,59912,59965,59698,59512,59671,59728,59961,59820,60047,60023,60493,60798,60972,61001,61075,61436,61817,62445,63061,63583,64416,65433,66621,67337,67764,67879,68141,68663,69292,69955,70617,71203,71722,71909,72155,72643,73022,73268,73372,73822,73892,74012,73889,74332,74507,74677,74718,74846,75317,75789,76196,76376,76897,77564,78269,78408,78658,79294,80133,80559,80688,80577,80440,80228,80673,81232,82096,82676,83409,83559,83737,83758,83867,83652,83170,82783,82455,82676,82771,83223,83423,83971,84190,84303,84415,85056,85697,86412,86812,87564,87968,88127,88321,88120,87774,87310,87508,87858,88392,88507,88128,87596,88271,89326,90722,91807,93148,94256,94741,96295,97456,98644,99460,101531,103654,105854,106598,107497,108648,111343,113684,115151
75845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88659,88739,88479,88514,88328,88777,88744,88932,89003,89602,89965,90361,90366,90495,90939,91686,92406,92587,92819,93538,94798,96093,97610,99070,99121,98946,98254,98989,98968,99151,98955,98997,99059,99231,99409,99687,99593,99766,99915,100541,101311,102708,104517,106070,106267,105708,105089,104915,104983,105346,105765,106630,107106,107771,107627,107557,107519,108177,108871,109886,110598,111298,111609,111888,112522,112709,112912,112955,113113,113301,114149,115622,116864,117340,117607,118421,118868,119780,120192,120215,119975,119883,120156,119840,119593,120143,120527,120843,120922,121792,122677,123537,124255,125064,126417,127648,129180,129532,129864,129492,129609,129374,129790,130295,131969,133961,135249,135434,136600,139219,141689,142627,144119,146043,149341,152352,154490,155438,155373,159201,162857,166985,168301,169716,171092,173913,176387,179288
75705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118266,117157,117090,116838,116346,115173,113129,111490,109279,106339,103807,104305,105376,106882,105114,103751,101876,101525,101494,101859,101202,100874,100512,100089,97525,94543,93031,93258,94635,94078,94448,93968,94389,94244,93706,93728,93457,94222,95008,95783,95767,96594,98131,98684,98400,97919,99276,100233,100270,100107,99991,101252,101290,101975,100665,100172,99050,99309,100262,100646,101650,101767,102650,103155,104400,105917,106634,106425,105503,104340,102951,102192,102076,102122,101851,101451,102191,102990,103946,104481,105410,106206,107169,107716,108659,109433,110093,110665,111535,112621,113699,114257,114315,113683,113277,114217,115474,115532,114047,114267,115260,117611,118328,117391,116519,116418,118635,120075,121089,121261,121720,121809,122339,121933,122334,122800,124697,126296,127768,127526,127237,127220,128542,129442,128952,128914,127787,127996,127462,127220,126107,125410,126389,128106,129479,129630,129038,128079,127971,130940,135236,138567,140300,141062,142583,142593,142291,141884,144013,146410,150758,153305,156269,156366,156705,157364,160310,166933,172341,177791,180729,182977,185659,188744
77830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190646,190488,190484,190511,190762,191074,192134,192972,194047,194525,194906,195425,195713,196620,197155,197804,199571,201709,203950,204772,205872,207489,209004,210570,211765,213590,214650,215883,216687,218507,220124,221915,223464,225862,228326,230746,232711,234526,236377,237593,238631,239008,240241,242206,244595,247210,247458,247505,247301,249083,250915,252050,253320,255034,256901,258641,259665,261603,264205,267670,269940,271450,272583,273855,275049,276043,277173,278190,279457,280165,281241,282694,284679,286837,289065,291680,294266,295739,297316,298146,299582,300664,302164,303520,304232,304836,305939,307881,309996,311963,314905,317711,320220,321351,322193,322257,321781,320601,320151,320115,320926,321525,322537,323544,324912,325610,327826,330021,336301,342185,349568,354104,359305,362952,367067,370553,374642,377723,380554,392008,402763,415159,418208,423035,426251,433914,441163,447927
75568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71765,71714,71570,71286,71195,70771,70378,69565,69310,69174,69306,69476,69491,69448,69128,68905,68680,68557,68351,68089,67789,67636,67575,67598,67533,67465,67330,67291,67395,67501,67501,67314,67450,67908,68458,68866,68947,68946,68793,68693,68882,69326,69793,69916,69863,70005,70326,70660,70875,71192,71470,71660,71858,72270,72834,73283,73572,73915,74222,74621,74929,75310,75531,75778,76069,76529,76935,77351,77818,78579,79172,79467,79377,79456,79816,80300,80579,80771,81367,81871,82507,82932,83804,84388,84961,85301,85751,85905,85936,85952,86149,86445,86702,86810,86891,87485,88255,89219,89705,90381,91151,91470,91605,91469,91726,91539,91636,91882,92729,93245,93381,93158,92788,92887,93125,93701,93934,94199,94451,94790,95062,95457,95965,96516,96626,96809,97028,98002,98591,98459,97860,97492,97594,97545,97438,97423,97452,98454,99512,100601,102148,103500,104506,104104,104100,104788,105962,107135,108415,109351,109892,111626,113357,115686,116930,118946,120445,122490,123802,125720
75558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120915,120227,120720,121222,120847,119438,117724,117094,116698,116735,116930,117138,116889,116702,116627,116828,116984,116373,115700,115311,115032,114766,113789,113449,112882,112813,113021,113396,113765,113606,113730,113732,113775,113421,113277,113158,113035,113175,113619,114172,114832,115392,116136,116557,117351,117825,118296,118601,118972,119639,120139,121156,121894,122960,123522,124484,125257,125978,126538,127252,127974,128492,129139,129749,,133058,134292,133971,134117,133944,133958,134657,136383,137943,138920,139485,139496,140046,140808,141487,141818,142680,143793,144472,144117,144470,145187,146163,146037,146146,146520,147686,148527,148946,149439,150130,150419,150824,151288,151754,152568,153163,154203,155017,155726,156396,157386,158347,159579,160087,160455,161195,161802,162757,162863,163056,163306,163852,164685,165684,166397,167073,167105,167662,168416,169555,168953,168256,167064,167255,166694,166350,166008,166117,167112,168065,169796,171162,173341,174696,177534,180009,184150,187129,191033,194030,197360,199905,202483,203985,205659,210717,216209,222224,224810,227413,229177,233481,238245,244080
76627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90217,89898,88982,88045,86917,86888,87047,87429,87391,87522,87469,87851,88087,88804,89153,88325,87380,86568,86737,86979,86806,86686,86466,86169,86177,86364,86299,85634,84731,84683,84934,85478,85624,85939,86232,86715,86980,87333,87595,87481,87145,87148,87660,88527,88740,89122,89336,90107,91065,91730,92279,92335,92632,92951,93599,94491,94846,95099,95251,95938,96720,96799,96846,96270,96480,96513,96839,96867,97068,97316,97590,97905,98466,99122,99800,100565,101207,102363,103558,104710,105554,105964,106373,107109,107966,109093,110049,110995,111803,112193,112656,113020,113666,114200,114718,115141,115274,115417,116040,116729,117834,118243,119069,119758,120686,121541,122256,123253,124003,124353,124505,124808,125418,125963,126164,126423,126804,127980,129014,130011,130489,131455,132135,132988,133154,133286,132623,132231,132153,132650,132975,133874,134347,135938,137126,138802,139434,141648,143765,145879,146565,147719,149924,151779,153948,156186,158392,160617,165104,169439,174260,176229,179073,182133,186907,191572,195820
